id;id_product;id_loja;cod_prod;titulo;estoque_qtd
(325;NULL;'003';'3595472141025';'AXIS LOVE F 100ML';0),
(326;NULL;'003';'3595472151017';'AXIS MIRAGE H 100ML';0),
(327;NULL;'003';'3595472861015';'AXIS PIMK CAVIAR';0),
(328;NULL;'003';'3595472111011';'AXIS PINK 100ML';0),
(329;NULL;'003';'3595472311015';'AXIS RED CAVIAR 100ML';0),
(330;NULL;'003';'3595472161016';'AXIS SAND H 90ML';0),
(331;NULL;'003';'3700256800108';'AZALLEE 100ML';0),
(332;NULL;'003';'5602154361225';'AZEITE ADEGA DE BORBA 500ML';0),
(333;NULL;'003';'8436003910596';'AZEITE ALVA OLIVA 500ML';0),
(334;NULL;'003';'5602720341859';'AZEITE CARTUXA GOURMET 500ML';0),
(335;NULL;'003';'8437009466650';'AZEITE CASA DEL AGUA 500ML';0),
(336;NULL;'003';'5603790002015';'AZEITE CORTES DE CIMA 500ML';0),
(337;NULL;'003';'5602720311852';'AZEITE EA CARTUXA';0),
(338;NULL;'003';'5600272625014';'AZEITE FATIMA 500ML';0),
(339;NULL;'003';'5600272625120';'AZEITE FATIMA PREMIUN 500ML';0),
(340;NULL;'003';'7730951080037';'AZEITE GARZON BIVARIETAL';0),
(341;NULL;'003';'7730951080310';'AZEITE GARZON CORTE ITALIANO';0),
(342;NULL;'003';'7730951080044';'AZEITE GARZON TRIVARIETAL';0),
(343;NULL;'003';'5609655702144';'AZEITE MOUCHAO COURELLAS 500ML';0),
(344;NULL;'003';'5609655001117';'AZEITE MOUCHAO GALEGA 500ML';0),
(345;NULL;'003';'8437009466025';'AZEITE ORO BAILEN 500ML';0),
(346;NULL;'003';'5605694000036';'AZEITE PAULO LAUREANO OLIUM 500ML';0),
(347;NULL;'003';'5600771018362';'AZEITE PINTAS 500ML';0),
(348;NULL;'003';'5601766800276';'AZEITE QUINTA DO ALORNA 500ML';0),
(349;NULL;'003';'5601064002396';'AZEITE QUINTA DO NOVAL 500ML';0),
(350;NULL;'003';'6194058900031';'AZEITE RIVIERA DOR 500ML';0),
(351;NULL;'003';'5600314041123';'AZEITE ROCIM';0),
(352;NULL;'003';'3351500980406';'AZZARO 100ML';1),
(353;NULL;'003';'3351500984008';'AZZARO 150ML DEO';0),
(354;NULL;'003';'3351500980086';'AZZARO 200ML';0),
(355;NULL;'003';'3351500981700';'AZZARO 30ML';0),
(356;NULL;'003';'3351500980802';'AZZARO 50ML';0),
(357;NULL;'003';'335100980314';'AZZARO 75ML';0),
(358;NULL;'003';'3351500993239';'AZZARO 9 F 50ML';0),
(359;NULL;'003';'3351500952052';'AZZARO BRIGHT 100ML';0),
(360;NULL;'003';'3351500952045';'AZZARO BRIGHT 50ML';0),
(361;NULL;'003';'3351500920037';'AZZARO CHROME 100 ML';0),
(362;NULL;'003';'3351500920068';'AZZARO CHROME 200ML';0),
(363;NULL;'003';'3351500948406';'AZZARO CHROME 30ML';1),
(364;NULL;'003';'3351500920013';'AZZARO CHROME 50ML';0),
(365;NULL;'003';'3351500922628';'AZZARO CHROME 75 ML';0),
(366;NULL;'003';'3351500954339';'AZZARO CHROME DEO 150ML';0),
(367;NULL;'003';'3351500951741';'AZZARO CHROME SPORT 100ML';0),
(368;NULL;'003';'3351500957712';'AZZARO CHROME UNITED 100ML';0),
(369;NULL;'003';'3351500957705';'AZZARO CHROME UNITED 50ML';0),
(370;NULL;'003';'3351500963515';'AZZARO CLUB MEN 75ML';0),
(371;NULL;'003';'3351500963416';'AZZARO CLUB WOMEN 75ML';0),
(372;NULL;'003';'3351500970025';'AZZARO DECIBEL 100ML';0),
(373;NULL;'003';'3351500970018';'AZZARO DECIBEL 50ML';0),
(374;NULL;'003';'3351500984015';'AZZARO DEO 100ML';0),
(375;NULL;'003';'3351500963034';'AZZARO DUO F 80ML';0),
(376;NULL;'003';'3351500963065';'AZZARO DUO H 80ML';0),
(377;NULL;'003';'3351500997824';'AZZARO ELIXIR 100ML';0),
(378;NULL;'003';'3351500997817';'AZZARO ELIXIR 50ML';0),
(379;NULL;'003';'3351500955015';'AZZARO INTENSE 100ML';0),
(380;NULL;'003';'3351500980550';'AZZARO INTENSE H 50ML';0),
(381;NULL;'003';'3351500915859';'AZZARO JOLIE ROSE F 50ML';0),
(382;NULL;'003';'3351500989133';'AZZARO KIT 30ML';0),
(383;NULL;'003';'3351500954247';'AZZARO LEGEND 125ML';0),
(384;NULL;'003';'3351500954861';'AZZARO LEGEND 40ML';0),
(385;NULL;'003';'3351500954230';'AZZARO LEGEND 75ML';0),
(386;NULL;'003';'3351500920174';'AZZARO LEGEND DEO 150ML';0),
(387;NULL;'003';'3351500001590';'AZZARO MADEMOISELLE 30ML';0),
(388;NULL;'003';'3351500001606';'AZZARO MADEMOISELLE 50ML';0),
(389;NULL;'003';'3351500013586';'AZZARO MADEMOISELLE LEAU TRES 30ML';0),
(390;NULL;'003';'3351500004713';'AZZARO MADEMOSELLE LEAU CHARMANTE 30ML';0),
(391;NULL;'003';'3351500999033';'AZZARO NIGHT TIME H 100ML';0),
(392;NULL;'003';'3351500999026';'AZZARO NIGHT TIME H 50ML';0),
(393;NULL;'003';'3351500953004';'AZZARO NOW F 30ML';0),
(394;NULL;'003';'3351500953011';'AZZARO NOW F 50ML';0),
(395;NULL;'003';'3351500953028';'AZZARO NOW F 80ML';0),
(396;NULL;'003';'3351500952700';'AZZARO NOW H 30ML';0),
(397;NULL;'003';'3351500952717';'AZZARO NOW H 50ML';0),
(398;NULL;'003';'3351500952724';'AZZARO NOW H 80ML';0),
(399;NULL;'003';'3351500972012';'AZZARO POUR ELLE F 30ML';0),
(400;NULL;'003';'3351500972029';'AZZARO POUR ELLE F 50ML';0),
(401;NULL;'003';'3351500972036';'AZZARO POUR ELLE F 75ML';0),
(402;NULL;'003';'3351500975013';'AZZARO SILVER 100ML';0),
(403;NULL;'003';'3351500975280';'AZZARO SILVER 30ML';0),
(404;NULL;'003';'3351500975020';'AZZARO SILVER 50ML';0),
(405;NULL;'003';'3351500002122';'AZZARO SOLARISSIMO 75ML';0),
(406;NULL;'003';'3351500017997';'AZZARO SPORT H 100ML';5),
(407;NULL;'003';'3351500956623';'AZZARO TWIN F 80ML';0),
(408;NULL;'003';'3351500956517';'AZZARO TWIN H 50ML';0),
(409;NULL;'003';'3351500956524';'AZZARO TWIN H 80ML';0),
(410;NULL;'003';'3351500950003';'AZZARO VISIT 30ML';0),
(411;NULL;'003';'3351500956340';'AZZARO VISIT F 30ML';0),
(412;NULL;'003';'3351500956012';'AZZARO VISIT F 50ML';0),
(413;NULL;'003';'3351500956029';'AZZARO VISIT F 75ML';0),
(414;NULL;'003';'3351500950010';'AZZARO VISIT H 50ML';0),
(415;NULL;'003';'3351500002702';'AZZARO WANTED 100ML';0),
(416;NULL;'003';'3351500002696';'AZZARO WANTED EDT 50ML';0),
(417;NULL;'003';'3351500013807';'AZZARO WANTED GIRL 50ML';0),
(418;NULL;'003';'3351500013814';'AZZRO WANTED GIRL 80ML';1),
(419;NULL;'003';'3351500914081';'AZZURA 30ML';0),
(420;NULL;'003';'3351500914074';'AZZURA 50ML';0),
(421;NULL;'003';'3365440087040';'BABY DOLL 100 ML';0),
(422;NULL;'003';'3365440094994';'BABY DOLL 30 ML';0),
(423;NULL;'003';'3365440087026';'BABY DOLL 50 ML';0),
(424;NULL;'003';'85715431998';'BANANA REPUBLIC OF NEM 100 ML';0),
(425;NULL;'003';'85715429964';'BANANA REPUBLIC OF WOMEN 100 ML';0),
(426;NULL;'003';'7897186072265';'BARBIE 100ML';0),
(427;NULL;'003';'97298013010';'BARE LIFTS';0),
(428;NULL;'003';'1523';'BATA CINTIA PLUS SIZE VETTO';2),
(429;NULL;'003';'934';'BATA CREPE VIES MALU';4),
(430;NULL;'003';'1508';'BATA EDUARDA VETTO';4),
(431;NULL;'003';'706';'BATA LOLA VETTO';2),
(432;NULL;'003';'1450';'BATA MONICA VETTO';1),
(433;NULL;'003';'79';'BATA PLUS SIZE';2),
(434;NULL;'003';'1042';'BATA SOLANGE VETTO';2),
(435;NULL;'003';'1375';'BATA VERA VETTO';2),
(436;NULL;'003';'27131086871';'BEAUTIFUL 75ML';0),
(437;NULL;'003';'5055810015145';'BEAUTIFUL LIFE ZIRCONIA PRIVE F';3),
(438;NULL;'003';'719346117722';'BELIEVE F 100ML';0),
(439;NULL;'003';'719346117708';'BELIEVE F 30ML';0),
(440;NULL;'003';'719346117715';'BELIEVE F 50ML';0),
(441;NULL;'003';'8433982002274';'BENETTON AIM HIGH 60ML';0),
(442;NULL;'003';'8433982002281';'BENETTON BE STRONG 60ML';0),
(443;NULL;'003';'8433982011276';'BENETTON COLORS BLUE 100ML';0),
(444;NULL;'003';'8433982011245';'BENETTON COLORS GREEN 100ML';0),
(445;NULL;'003';'8433982002267';'BENETTON GO FAR 60ML';0),
(446;NULL;'003';'8433982000546';'BENETTON LOVE YOUSEFF';0),
(447;NULL;'003';'8410225513667';'BESO 100ML';0),
(448;NULL;'003';'8410225513674';'BESO 50ML';0),
(449;NULL;'003';'7898478494369';'BETTY BOOP CHARM 100ML';0),
(450;NULL;'003';'7898478494352';'BETTY BOOP GLAMOUR 100ML';0),
(451;NULL;'003';'7898478494376';'BETTY BOOP SENSUAL 100ML';0),
(452;NULL;'003';'7898672490174';'BEYOUNG ANTI - AGING';0),
(453;NULL;'003';'7898672490587';'BEYOUNG BOOSTER';6),
(454;NULL;'003';'7898672490679';'BEYOUNG COLOR SECOND';0),
(455;NULL;'003';'7898672490631';'BEYOUNG GENTLE';4),
(456;NULL;'003';'7898672490662';'BEYOUNG MICELLAR WATER';1),
(457;NULL;'003';'8411114070704';'BH BEVERLY HILLS F 100ML';0),
(458;NULL;'003';'8411114070728';'BH BEVERLY HILLS H 100ML';0),
(459;NULL;'003';'3454090002296';'BLACK CAVIAR F 100ML';0),
(460;NULL;'003';'3454090001992';'BLACK CAVIAR H100ML';0),
(461;NULL;'003';'5060053113466';'BLACK CULTURE F 125ML';0),
(462;NULL;'003';'5055810015138';'BLACK DIAMOND ZIRCONIA PRIVE F';4),
(463;NULL;'003';'8411061695951';'BLACK IN SEDUCTION 100ML';1),
(464;NULL;'003';'346';'BLACK IN SEDUTIONC 200ML';1),
(465;NULL;'003';'875990000756';'BLACK IS BLACK H 100ML';0),
(466;NULL;'003';'3700134403070';'BLACK KAREN LOW H 100ML';0),
(467;NULL;'003';'31655471709';'BLACK KENNETH COLE F 100ML';0),
(468;NULL;'003';'31655471693';'BLACK KENNETH COLE F 50ML';0),
(469;NULL;'003';'875990000855';'BLACK LABEL H 100ML';0),
(470;NULL;'003';'6291100173860';'BLACK LEOPARD H 100ML';0),
(471;NULL;'003';'3365440787858';'BLACK OPIUM 30ML EDP';2),
(472;NULL;'003';'3365440787971';'BLACK OPIUM EDP 90ML';0),
(473;NULL;'003';'6291100173709';'BLACK SHADOW H 100ML';0),
(474;NULL;'003';'3355992004930';'BLACK SOUL H 100ML';0),
(475;NULL;'003';'3355992004916';'BLACK SOUL H 30ML';0),
(476;NULL;'003';'3349668161348';'BLACK XS 100ML';3),
(477;NULL;'003';'3349666007792';'BLACK XS 30ML';0),
(478;NULL;'003';'3349668161546';'BLACK XS 50ML';0),
(479;NULL;'003';'3349668550654';'BLACK XS BLACK EXCESS H 100ML';0),
(480;NULL;'003';'3349666002537';'BLACK XS CREME 150ML';0),
(481;NULL;'003';'3349668165216';'BLACK XS DEO 150ML';0),
(482;NULL;'003';'3349668555093';'BLACK XS EXCESS EDP F 50ML';0),
(483;NULL;'003';'3349668555062';'BLACK XS EXCESS F EDP 80ML';2),
(484;NULL;'003';'3349666002742';'BLACK XS F 30ML';1),
(485;NULL;'003';'3349666002506';'BLACK XS F 50ML';0),
(486;NULL;'003';'3349666005330';'BLACK XS F 80ML';2),
(487;NULL;'003';'3349668514809';'BLACK XS LEXCES 50ML';0),
(488;NULL;'003';'3349668526420';'BLACK XS LEXCES BODY F 250ML';0),
(489;NULL;'003';'3349668514847';'BLACK XS LEXCES F 50ML';0),
(490;NULL;'003';'3349668514830';'BLACK XS LEXCES F 80ML';0),
(491;NULL;'003';'3349668514793';'BLACK XS LEXCES H 100ML';0),
(492;NULL;'003';'3145891073607';'BLEU CHANEL EDP H 100ML';0),
(493;NULL;'003';'3145891073706';'BLEU CHANEL EDP H 150ML';0),
(494;NULL;'003';'3145891074604';'BLEU CHANEL EDT H 100ML';0),
(495;NULL;'003';'3145891071801';'BLEU DE CHANEL EDP DOURADO 100ML';0),
(496;NULL;'003';'3494800370031';'BLEU ROYAL F 100ML';0),
(497;NULL;'003';'3494800370048';'BLEU ROYAL F 30ML';0),
(498;NULL;'003';'5060053111219';'BLING F 100ML';0),
(499;NULL;'003';'37361006037';'BLUE EYES 50ML';0),
(500;NULL;'003';'7898478494970';'BLUE NEON LIPSTICK 148';0),
(501;NULL;'003';'8411061737835';'BLUE SEDUCTION 200ML';0),
(502;NULL;'003';'8411061636190';'BLUE SEDUCTION F 100ML';0),
(503;NULL;'003';'417';'BLUE SEDUCTION F 50ML';0),
(504;NULL;'003';'8411061839669';'BLUE SEDUCTION F 80ML';0),
(505;NULL;'003';'8411061636268';'BLUE SEDUCTION H 100ML';1),
(506;NULL;'003';'8411061636275';'BLUE SEDUCTION H 50ML';0),
(507;NULL;'003';'3454090002791';'BLUE SPIRIT 100';0),
(508;NULL;'003';'1953';'BLUSA AIR FLOW AMICIA';20),
(509;NULL;'003';'1233';'BLUSA AMANDA VETTO';3),
(510;NULL;'003';'301V01';'BLUSA CREPE ESTAMPA MALU';0),
(511;NULL;'003';'345';'BLUSA CREPE SUBLIMADA MALU';2),
(512;NULL;'003';'680';'BLUSA DAGMAR VETTO';1),
(513;NULL;'003';'945V02';'BLUSA DECOTE CANOA MALU';1),
(514;NULL;'003';'1018';'BLUSA DIANA VETTO';2),
(515;NULL;'003';'1505';'BLUSA ELI VETTO';8),
(516;NULL;'003';'1081';'BLUSA GABY VETTO';2),
(517;NULL;'003';'737';'BLUSA GATA VETTO';4),
(518;NULL;'003';'1539';'BLUSA JANE VETTO';6),
(519;NULL;'003';'6119';'BLUSA JEANS LASTEX ESCURA KISS';2),
(520;NULL;'003';'6118';'BLUSA JEANS LATEX KISS';2),
(521;NULL;'003';'1417';'BLUSA JURACY VETTO';2),
(522;NULL;'003';'907';'BLUSA LAIS VETTO';11),
(523;NULL;'003';'1540';'BLUSA LIA VETTO';2),
(524;NULL;'003';'1495';'BLUSA LILI';24),
(525;NULL;'003';'1048';'BLUSA MEIRE VETTO';9),
(526;NULL;'003';'950';'BLUSA MULLET VISCOSE MALU';4),
(527;NULL;'003';'1119';'BLUSA NADIR VETTO';0),
(528;NULL;'003';'1072';'BLUSA NAY  VETTO';3),
(529;NULL;'003';'1412';'BLUSA OLGA VETTO';2),
(530;NULL;'003';'842';'BLUSA RAINE VETTO';2),
(531;NULL;'003';'24500';'BLUSA REGATA TRICOT POP';-1),
(532;NULL;'003';'1522';'BLUSA RENATA PLUS SIZE';1),
(533;NULL;'003';'821';'BLUSA SEREIA VETTO';0),
(534;NULL;'003';'1496';'BLUSA TAYANE VETTO';6),
(535;NULL;'003';'1420';'BLUSA TIELI VETTO';8),
(536;NULL;'003';'2753';'BLUSA TRICOLINE C RENDA L.A';1),
(537;NULL;'003';'2';'BLUSA TRICOT BIA';9),
(538;NULL;'003';'50011';'BLUSA TRICOT DEC QUADRADO ML POP';-2),
(539;NULL;'003';'24507';'BLUSA TRICOT ML DEC V POP';0),
(540;NULL;'003';'2790';'BLUSA VISCOSE C RENDA LA';15),
(541;NULL;'003';'7898478494222';'BLUSH  CORAL';0),
(542;NULL;'003';'7898478494215';'BLUSH CANDY';0),
(543;NULL;'003';'7898478494239';'BLUSH CINNMON';0),
(544;NULL;'003';'6291100173914';'BLUSH F 100ML';0),
(545;NULL;'003';'7898424300188';'BLUSH TON 2';0),
(546;NULL;'003';'7898424300195';'BLUSH TON 3';0),
(547;NULL;'003';'7898424305015';'BLUSH TON 4';0),
(548;NULL;'003';'783320872051';'BLV F 25ML';0),
(549;NULL;'003';'783320942068';'BLV II F 75ML';0),
(550;NULL;'003';'783320881114';'BLV NOTTE H 50ML';0),
(551;NULL;'003';'8411061955345';'BODY ANTONIO BANDEIRAS 250ML';0),
(552;NULL;'003';'85805554927';'BODY ELIZABETH ARDEN GREEN';0),
(553;NULL;'003';'719346630856';'BODY ISLAND FANTASY';1),
(554;NULL;'003';'3365440098244';'BODY KOUROS 100ML';0),
(555;NULL;'003';'3365440098237';'BODY KOUROS 50ML';0),
(556;NULL;'003';'395';'BODY MALHA TRANSP AMICIA';16),
(557;NULL;'003';'7898936770714';'BODY SPLASH CICLO';0),
(558;NULL;'003';'719346636957';'BODY WHITE ELIZABETH TAYLOR';1),
(559;NULL;'003';'3355991001350';'BOGART 30 ML';0),
(560;NULL;'003';'3018';'BOLCA PALHA MEIA LUA BRANCO';1),
(561;NULL;'003';'4004711312304';'BOLERO 50ML';0),
(562;NULL;'003';'1';'BOLSA';14),
(563;NULL;'003';'9200';'BOLSA ALCA KIM';2),
(564;NULL;'003';'5800';'BOLSA ALCA PALHA KIM';1),
(565;NULL;'003';'5800';'BOLSA ALCA PALHA KIM';1),
(566;NULL;'003';'9712';'BOLSA CARTEIRO COURO KIM';1),
(567;NULL;'003';'2104';'BOLSA COURO AZUL KIM';0),
(568;NULL;'003';'2559';'BOLSA COURO CROCO';2),
(569;NULL;'003';'2552';'BOLSA COURO ONCA';0),
(570;NULL;'003';'1001';'BOLSA COURO PRETO';0),
(571;NULL;'003';'60040';'BOLSA CROCHE ALCA ACRILICO';2),
(572;NULL;'003';'109';'BOLSA CROCHE ALCA MADEIRA AMICIA';5),
(573;NULL;'003';'1103';'BOLSA CROCHE C MADEIRA KIM';2),
(574;NULL;'003';'204';'BOLSA CROCHE RETANGULAR KIM';1),
(575;NULL;'003';'4311';'BOLSA DIOR COURO KIM';1),
(576;NULL;'003';'2960';'BOLSA PALHA';1),
(577;NULL;'003';'2348';'BOLSA PALHA ALCA ACRILICO';3),
(578;NULL;'003';'3028';'BOLSA PALHA ALCA BRANCA';1),
(579;NULL;'003';'3035';'BOLSA PALHA ALCA VERDE';2),
(580;NULL;'003';'103';'BOLSA PALHA C CROCHE KIM';3),
(581;NULL;'003';'2988';'BOLSA PALHA GRANDE';0),
(582;NULL;'003';'3046';'BOLSA PALHA LARANJA';1),
(583;NULL;'003';'2979';'BOLSA PALHA NUDE';0),
(584;NULL;'003';'2981';'BOLSA PVC BAMBU';1),
(585;NULL;'003';'4101';'BOLSA QUADRADA COURO KIM';1),
(586;NULL;'003';'3038';"'BOLSA VERDE AL;A DE BAMBU'";1),
(587;NULL;'003';'98691021190';'BORA BORA FEM. 50ML';0),
(588;NULL;'003';'98691021206';'BORA BORA MASC.50ML';0),
(589;NULL;'003';'737052719337';'BOSS BOTTLED 2X50ML';0),
(590;NULL;'003';'8005610258461';'BOSS BOTTLED INTENSE H 100ML';0),
(591;NULL;'003';'156';'BOSS EDITION 40ML';0),
(592;NULL;'003';'4084500350151';'BOSS ELEMENTS 100ML';0),
(593;NULL;'003';'4084500350052';'BOSS ELEMENTS 50ML';0),
(594;NULL;'003';'4084500346031';'BOSS ELEMENTS AGUA 100ML';0),
(595;NULL;'003';'4084500346017';'BOSS ELEMNTS AGUA 50ML';0),
(596;NULL;'003';'737052852027';'BOSS EMOTION 40 ML';0),
(597;NULL;'003';'737052852034';'BOSS EMOTION 90ML';0),
(598;NULL;'003';'737052041285';'BOSS FEMME 50ML';0),
(599;NULL;'003';'737052041353';'BOSS FEMME 75ML';0),
(600;NULL;'003';'737052351100';'BOSS H 100ML';0),
(601;NULL;'003';'737052189765';'BOSS H 200ML';0),
(602;NULL;'003';'737052351018';'BOSS H 50ML';0),
(603;NULL;'003';'737052989587';'BOSS INTENCE 50ML';0),
(604;NULL;'003';'9017428851';'BOSS INTENSE 90ML';0),
(605;NULL;'003';'4084500357150';'BOSS N1 125ML';0),
(606;NULL;'003';'4084500357105';'BOSS N1 50ML';0),
(607;NULL;'003';'737052352060';'BOSS NIGHT H 100ML';0),
(608;NULL;'003';'737052488257';'BOSS NIGHT H 200ML';0),
(609;NULL;'003';'737052238081';'BOSS ORANGE F 50ML';0),
(610;NULL;'003';'737052238128';'BOSS ORANGE F 75ML';0),
(611;NULL;'003';'737052347974';'BOSS ORANGE H 100ML';0),
(612;NULL;'003';'737052347998';'BOSS ORANGE H 60ML';0),
(613;NULL;'003';'737052145679';'BOSS PURE H 75ML';0),
(614;NULL;'003';'737052003306';'BOSS SELECTION 50ML';0),
(615;NULL;'003';'737052006468';'BOSS SELECTION 90ML';0),
(616;NULL;'003';'737052373037';'BOSS SOUL 50ML';0),
(617;NULL;'003';'737052373034';'BOSS SOUL 90ML';0),
(618;NULL;'003';'737052218212';'BOSS WHITE EDITION 90ML';0),
(619;NULL;'003';'737052730912';'BOSS WOMAN 30 ML';0),
(620;NULL;'003';'737052057989';'BOSS WOMAN 90ML';0),
(621;NULL;'003';'3386460036795';'BOUCHERON F 90ML';0),
(622;NULL;'003';'3386460036429';'BOUCHERON H 100ML';0),
(623;NULL;'003';'7611215023123';'BOUCHERON HOMME 30ML';0),
(624;NULL;'003';'5060053111202';'BOUDOIR F 100ML';0),
(625;NULL;'003';'1202';'BRACELETE';0),
(626;NULL;'003';'4712865211311';'BRAND COLLECTION 25ML';1),
(627;NULL;'003';'7898915764147';'BRUT 33 100Z';0),
(628;NULL;'003';'7898424300171';'BSUSH TON 1';0),
(629;NULL;'003';'3386460035644';'BURBERRY BODY EDP 35ML';0),
(630;NULL;'003';'3386460035637';'BURBERRY BODY EDP 60ML';0),
(631;NULL;'003';'3386460035620';'BURBERRY BODY EDP F 85ML';0),
(632;NULL;'003';'3386460045421';'BURBERRY BODY EDT 35ML';0),
(633;NULL;'003';'3386460045414';'BURBERRY BODY EDT 60ML';0),
(634;NULL;'003';'3386460035606';'BURBERRY BODY INTENSE EDP F 85ML';0),
(635;NULL;'003';'3386463021811';'BURBERRY BRIT EDP F 100ML';0),
(636;NULL;'003';'3386463021828';'BURBERRY BRIT EDP F 50ML';0),
(637;NULL;'003';'3386463021781';'BURBERRY BRIT EDT F 100ML';0),
(638;NULL;'003';'3386463021804';'BURBERRY BRIT EDT F 30ML';0),
(639;NULL;'003';'3386463021798';'BURBERRY BRIT EDT F 50ML';0),
(640;NULL;'003';'3386463023617';'BURBERRY BRIT H 100ML';0),
(641;NULL;'003';'3386463023631';'BURBERRY BRIT H 30ML';0),
(642;NULL;'003';'3386463023624';'BURBERRY BRIT H 50ML';0),
(643;NULL;'003';'5045347977122';'BURBERRY BRIT SHEER 50ML';0),
(644;NULL;'003';'3386460004749';'BURBERRY BRIT SHEER EDT F 100ML';0),
(645;NULL;'003';'3386460008242';'BURBERRY BRIT SHEER EDT F 30ML';0),
(646;NULL;'003';'3386460004237';'BURBERRY BRIT SHEER EDT F 50ML';0),
(647;NULL;'003';'3386460090032';'BURBERRY EDP F 30ML';0),
(648;NULL;'003';'3386460090025';'BURBERRY EDP F 50ML';0),
(649;NULL;'003';'5045252667309';'BURBERRY F 100ML EDP';1),
(650;NULL;'003';'3386460080019';'BURBERRY H 100ML';0),
(651;NULL;'003';'3386460080033';'BURBERRY H 30ML';0),
(652;NULL;'003';'224';'BURBERRY H 50ML';0),
(653;NULL;'003';'3614227693876';'BURBERRY HER EDP 100ML';0),
(654;NULL;'003';'3614227693241';'BURBERRY HER EDP 30ML';0),
(655;NULL;'003';'3614227693920';'BURBERRY HER EDP 50ML';1),
(656;NULL;'003';'3386463038888';'BURBERRY LONDON EDP F 100ML';0),
(657;NULL;'003';'3386463038901';'BURBERRY LONDON EDP F 30ML';0),
(658;NULL;'003';'3386463038895';'BURBERRY LONDON EDP F 50ML';0),
(659;NULL;'003';'3386463039625';'BURBERRY LONDON H 100ML';0),
(660;NULL;'003';'3386463039649';'BURBERRY LONDON H 30ML';0),
(661;NULL;'003';'3386463039632';'BURBERRY LONDON H 50ML';0),
(662;NULL;'003';'5045456747685';'BURBERRY MY H 100ML';0),
(663;NULL;'003';'3386460018500';'BURBERRY SPORT EDT F 30ML';0),
(664;NULL;'003';'3386460018487';'BURBERRY SPORT EDT F 75ML';0),
(665;NULL;'003';'3386460018654';'BURBERRY SPORT H 30ML';0),
(666;NULL;'003';'3386460018647';'BURBERRY SPORT H 50ML';0),
(667;NULL;'003';'3386460018630';'BURBERRY SPORT H 75ML';0),
(668;NULL;'003';'3386460016544';'BURBERRY THE BEAT EDT F 30ML';0),
(669;NULL;'003';'3386460016537';'BURBERRY THE BEAT EDT F 50ML';0),
(670;NULL;'003';'3386460016520';'BURBERRY THE BEAT EDT F 75ML';0),
(671;NULL;'003';'3386460013611';'BURBERRY THE BEAT H 100ML';0),
(672;NULL;'003';'3386460013635';'BURBERRY THE BEAT H 30ML';0),
(673;NULL;'003';'3386463710227';'BURBERRY TOCH F 30ML';0),
(674;NULL;'003';'3386463810323';'BURBERRY TOCH H 30ML';0),
(675;NULL;'003';'3386463302729';'BURBERRY WEEKEND F 100ML';0),
(676;NULL;'003';'3386463402818';'BURBERRY WEEKEND H 100ML';0),
(677;NULL;'003';'3386463302743';'BURBERRY WEKEND F 30ML';0),
(678;NULL;'003';'789920911538';'BV AQUA AMARA F 100ML';0),
(679;NULL;'003';'783320971563';'BV MAN IN BLACK H 100ML';1),
(680;NULL;'003';'783320952111';'BV OMINIA AMETHYST 40ML';0),
(681;NULL;'003';'783320402586';'BV OMINIA AMETHYSTE 65ML';0),
(682;NULL;'003';'783320922527';'BV OMINIA CRISTALINE 65ML EDT';1),
(683;NULL;'003';'783320410895';'BV OMINIA GOLDE 40ML';1),
(684;NULL;'003';'783320410888';'BV OMINIA GOLDE 65ML';1),
(685;NULL;'003';'783320831560';'BV SOIR H 100ML';0),
(686;NULL;'003';'783320911521';'BVLGARI AQUA 100ML';0),
(687;NULL;'003';'783320911224';'BVLGARI AQUA 30ML';0),
(688;NULL;'003';'783320913525';'BVLGARI AQUA MARINE 100ML';0),
(689;NULL;'003';'783320913020';'BVLGARI AQUA MARINE 50ML';0),
(690;NULL;'003';'783320911620';'BVLGARI AQUA TONIQ 100ML';0),
(691;NULL;'003';'783320901720';'BVLGARI AU THE BLANC 75 ML';0),
(692;NULL;'003';'783320851827';'BVLGARI BLACK 40ML';0),
(693;NULL;'003';'783320851018';'BVLGARI BLACK 75ML';0),
(694;NULL;'003';'783320872150';'BVLGARI BLV F 40ML';0),
(695;NULL;'003';'783320872556';'BVLGARI BLV F 75ML';0),
(696;NULL;'003';'783320881565';'BVLGARI BLV H 100ML';1),
(697;NULL;'003';'783320833823';'BVLGARI EXTREME 30ML';0),
(698;NULL;'003';'783320833625';'BVLGARI EXTREME H 100ML';0),
(699;NULL;'003';'783320822087';'BVLGARI F 25ML';0),
(700;NULL;'003';'81';'BVLGARI F EDP 100ML';0),
(701;NULL;'003';'783320822025';'BVLGARI F EDP 30ML';0),
(702;NULL;'003';'783320822490';'BVLGARI F EDP 50ML';0),
(703;NULL;'003';'783320822155';'BVLGARI F EDT 50ML';0),
(704;NULL;'003';'783320831522';'BVLGARI H 100ML';0),
(705;NULL;'003';'783320831225';'BVLGARI H 30ML';0),
(706;NULL;'003';'783320831027';'BVLGARI H 50ML';0),
(707;NULL;'003';'783320822797';'BVLGARI JASMIN NOIR F 100ML';0),
(708;NULL;'003';'783320822728';'BVLGARI JASMIN NOIR F 30ML';0),
(709;NULL;'003';'783320822704';'BVLGARI JASMIN NOIR F 50ML';0),
(710;NULL;'003';'783320971624';'BVLGARI MAN 150ML';0),
(711;NULL;'003';'783320971228';'BVLGARI MAN 30ML';0),
